,anonymous_id,md5,ontology_id,class,perspective,location,relation_type1,relation1,relation_type2,relation2
7031,79bfab07-89c7-4e1f-948f-403db2144c91.avi,1777566ec5c1759280fcfa9f590c2512,28,Bowling,back,indoors,On,WoodFloor,,None
96,bb2d6a27-abbe-40d3-b81c-c33f9459df95.mp4,dc4259067aa61a41c5150b7a61fedc0b,28,Bowling,back,indoors,On,WoodFloor,,None
108,870aa2f2-826a-4747-8276-dc57796bd190.mp4,7025ffb90ff2d8122b62ac5d781a6ce3,28,Bowling,back,indoors,On,WoodFloor,,None
3825,ded6d3ec-f59e-4812-b131-e1d4ccdaf28d.avi,31c3767eceee250f12aa5f2ab1e60cf7,28,Bowling,back,indoors,On,WoodFloor,,None
110,47c1485b-c6f2-43cf-97c1-7c23be685d53.mp4,20e49fb9f85e3362b4912c6a42fff858,28,Bowling,back,indoors,On,WoodFloor,,None
6969,3797d93e-daa6-4ce1-8492-6cfe5078373e.avi,86956f086edc094ab4a2852750bff369,28,Bowling,back,indoors,On,WoodFloor,,None
7641,71759ae3-f8b5-40d8-8e34-de7844e67925.mp4,dab3bf8281af40c4965801b82fc74ebc,29,Lifting,side,indoors,With,Bar,,None
7177,165f8320-14f3-4b47-a3ee-a176240bab07.avi,e40d93bf12bfab4c9333dcff77b8c185,29,Lifting,front,indoors,With,Bar,,None
7575,4235b87e-8681-497a-94ba-b0f70e7642ec.mp4,4f23fe52dfe3eeef7bcd45c6af04d692,29,Lifting,side,indoors,With,Bar,,None
8612,ee15a017-f7d5-4e7b-b7c1-b9f55f529cd6.mp4,4a3280c8580481048f54ff51f54ce15b,29,Lifting,side,indoors,With,Bar,,None
7663,c72f7c09-a5b6-4563-aaca-f03003c712f0.mp4,3397beb3c22072c88fd2c93c94872e26,29,Lifting,side,indoors,With,Bar,,None
8601,d00d7675-fec2-4362-9c01-38bee17c3fc0.mp4,35d3d9c8cca60653d80d9efa6ad10467,29,Lifting,side,indoors,With,Bar,,None
7682,f281f401-2961-4c13-bf5b-cb94bdd32d6a.mp4,c25a982fca185afce791dd53f6953941,29,Lifting,side,indoors,With,Bar,,None
7599,c2dcafe5-c5f6-4e12-bf22-d0a70c9a159d.mp4,575480b28bddf981aa249e1d45b4bfda,29,Lifting,front,indoors,With,Bar,,None
7246,48a53d77-356d-422d-ae52-07051d0a3cb7.avi,31858e1ca1c7f26454b5ce914c8b2f2e,29,Lifting,back,indoors,With,Bar,,None
207,177da096-b468-405b-83ac-137e451997c1.mp4,93473d77a02cf0708065c2495a60c0f6,29,Lifting,front,indoors,With,Bar,,None
8609,a1f68f3d-72b8-48de-af6b-f36908c3f219.mp4,f898679b6f8421de6521ac9a823fb5c7,29,Lifting,side,indoors,With,Bar,,None
7584,64290c42-bbfc-4bd6-be56-58beb62ed9c1.mp4,e112ea011e6484b85153dbbf4d00948b,29,Lifting,front,indoors,With,Bar,,None
8602,9928f3c4-ca7a-4c4e-acb0-27c1c4a834a7.mp4,8d395cfc98d1e642c6f43775880d55dc,29,Lifting,side,indoors,With,Bar,,None
7616,4f53ccad-adb4-436d-9b21-6c15b55389e3.mp4,f7bcbe65db93116494de917cd76b8b57,29,Lifting,side,indoors,With,Bar,,None
7668,080a7e60-568e-4bd9-945c-eaed02a21b29.mp4,8156f6550d4417696bac3f770706572e,29,Lifting,front,indoors,With,Bar,,None
7606,f6ccc235-ebdf-45e4-a55a-eaa306cd9fd3.mp4,36eb0eba8819b2b64b8907da75978b74,29,Lifting,side,indoors,With,Bar,,None
8604,e4f75dd9-eb50-4961-b6ca-a1378420872a.mp4,1822ef4cdebd69865b7ef7d797ff424c,29,Lifting,side,indoors,With,Bar,,None
7676,436f93bd-7ed3-4ae8-aec2-634cb298bf30.mp4,68d5ac1438f1830297c23c5af7245873,29,Lifting,side,indoors,With,Bar,,None
7593,5fd5ff58-992b-4d0b-9c74-37f8a7b0b61a.mp4,154c4693836ce19532df9e41fb7f2ab7,29,Lifting,side,indoors,With,Bar,,None
220,40909f61-9f8d-4715-a12f-285b9136bd2a.mp4,c8293d95066e8b7e4cb8365cc8c58be8,29,Lifting,side,indoors,With,Bar,,None
7202,cb3ccc5b-c83a-43e5-a755-99235701c623.avi,5088e65cb7847c2de5c6f3872ff7c562,29,Lifting,side,indoors,With,Bar,,None
231,ab461e11-2960-423f-8062-f9d5c27aa6f5.mp4,981890c18d5c1c51ec3bd77b467fb7dc,29,Lifting,side,indoors,With,Bar,,None
217,e3f35aee-ae9e-46cf-9a98-8e714845a7ad.mp4,8c0d2778e21a86d774769fffd26ff908,29,Lifting,side,indoors,With,Bar,,None
7559,f42d67a2-7e56-4364-b898-73c8cb986e51.mp4,8ff5d8be97bbeca3f6f5eccb3ff9509a,29,Lifting,side,indoors,With,Bar,,None
199,bfd709aa-409b-453a-965d-a44d09fa442f.mp4,31fffe8a3f4c87463922299c46fbacb7,29,Lifting,front,indoors,With,Bar,,None
7550,81798160-4452-4284-8cd8-680f40741b6d.mp4,2d46877454619f59a61dbc92fb12182e,29,Lifting,back,indoors,With,Bar,,None
236,52a314e9-26bd-4e00-9273-f3be5db3e29e.mp4,a2e3d07d350f6ee1f7915b403fe72cd3,29,Lifting,front,indoors,With,Bar,,None
7573,2bddaf2d-0f8a-4a6a-8949-6a63469b075f.mp4,27c6574ff34e24d2b9befd12f9705d9a,29,Lifting,side,indoors,With,Bar,,None
7672,1b1769d6-dbcf-4bf3-907d-1e40bca5c168.mp4,044e18fc9970710eb52e2684ea5e5b55,29,Lifting,side,indoors,With,Bar,,None
7181,3b699a20-2929-4f84-aa79-e6e4bac927aa.avi,3ad79ca3faf72aa363248425ed8ed3e6,29,Lifting,front,indoors,With,Bar,,None
7220,9bd10d3e-d5bc-4f12-b0ba-8675d63186e7.avi,3acb9503eba7018cdb20c3b1ecdb53d4,29,Lifting,side,indoors,With,Bar,,None
7201,3b4364b4-d154-42e2-a64b-d72fceb2d0ad.avi,4e4566a8c6b50276f5b8fefcae98b8df,29,Lifting,front,indoors,With,Bar,,None
7666,63c5a351-6c72-49f2-9e3f-9cbd8283695f.mp4,35918fbc77a3c7eff880d941944c53b9,29,Lifting,front,indoors,With,Bar,,None
7243,0649f246-d778-42e4-88e9-02dcd1ce5a61.avi,d21bf270d16dfbe581ea2155ea4d05f9,29,Lifting,front,indoors,With,Bar,,None
7203,b0a057e5-05aa-43b2-82c1-4ea72dac43e6.avi,38e8d4a65763469ef5c7fbbef55cdc07,29,Lifting,front,indoors,With,Bar,,None
7267,4d014b49-7d0c-4894-b049-4a921bffc42b.avi,7ad5253e6435d10dcbac28f88bbc98cd,29,Lifting,front,indoors,With,Bar,,None
7692,89670fa6-5f70-437e-92fc-e5e9803a20e6.mp4,2828143cbfdf034235edd1ae9e083a9c,29,Lifting,front,indoors,With,Bar,,None
7556,993563f1-56d6-4b28-8fc7-548914aadd2e.mp4,0807589f7ba8f466ff6690bb8a1db9e0,29,Lifting,side,indoors,With,Bar,,None
7674,42725817-1703-4106-8821-c029b70332ef.mp4,e0c1532e83b06ede653ebcba0d527236,29,Lifting,side,indoors,With,Bar,,None
7554,6b884995-d83b-4759-b1d4-3c85321b3d21.mp4,68d2f5f335a125323a7d79e6c0ed0ee7,29,Lifting,side,indoors,With,Bar,,None
7238,bd9fc7b7-a05d-4839-b673-dfa8b756175e.avi,2abe118dd0de3fba541491ec2f33dbec,29,Lifting,back,indoors,With,Bar,,None
7552,258407e4-2da8-4350-86ed-4a435b3e2ba6.mp4,1316b7c2922f3e92b5797ce2a79955b1,29,Lifting,side,indoors,With,Bar,,None
227,7edf85ea-ce0f-4fde-a815-046e722466bb.mp4,ac04d2fb78aa709111d1240619f886e2,29,Lifting,front,indoors,With,Bar,,None
219,f092d0aa-54e3-40f0-ac73-8efc85ff3b6e.mp4,b9fa2f55c4fc423291497ae08407bc58,29,Lifting,side,indoors,With,Bar,,None
7592,7462d636-883e-4b9d-92b1-198506050595.mp4,13d0c75a558ac4e15d830c1a82ab9487,29,Lifting,front,indoors,With,Bar,,None
7601,afe7b1d3-d1b3-4776-8107-326152956d59.mp4,05142930f8d6e76b2a417714ffe0cb43,29,Lifting,side,indoors,With,Bar,,None
7603,c9be41c2-ed7a-4983-b32f-4510fc3a61d6.mp4,f58d1873d1dd55f436a145c5b36f74e6,29,Lifting,side,indoors,With,Bar,,None
8608,8d93b670-7d6d-4f5d-8e75-c6cc5a270c7f.mp4,724dba9334d716fd09da91aa6afd0612,29,Lifting,front,indoors,With,Bar,,None
7256,4487cb7a-1862-4b2c-83a7-2df73929fa95.avi,1e405428a0b9133f6e447f126254ec23,29,Lifting,side,indoors,With,Bar,,None
7636,46af8332-7f4a-4852-b77e-08e6a6e23cac.mp4,cb287118acd2ec29ada6d5b65025aea0,29,Lifting,side,indoors,With,Bar,,None
7647,fb165f93-92dd-4881-af4a-966d2a0df468.mp4,c8d94614cf24c2bccb32fdac60c1e13c,29,Lifting,side,indoors,With,Bar,,None
7597,358043b1-fa3c-4737-99a9-c68befcc9271.mp4,b9169a944f4e0e0d696cd8e2325da2f3,29,Lifting,side,indoors,With,Bar,,None
8599,afdc882e-7236-4898-a387-b42161483d9a.mp4,1242e53190d48f9030b68a7310909df6,29,Lifting,side,indoors,With,Bar,,None
7578,c89d737a-d568-4b24-8de3-693df2ced5fc.mp4,ceb6eb65ab115d5d5d2b4687a1e35205,29,Lifting,side,indoors,With,Bar,,None
7197,14720826-1f56-4df0-b305-25bb70d4d85a.avi,a5f63aea278502d3dea88dcaa2c6ac71,29,Lifting,front,indoors,With,Bar,,None
7222,9a59921c-0798-42d1-a2f2-51cf23a5dea0.avi,40e14a720b9d5ec537bda8e1b688158a,29,Lifting,side,indoors,With,Bar,,None
7211,10c483da-71f8-498b-bfab-15e033bb4428.avi,e54d8c3d5226075d14cd58cb2e752625,29,Lifting,side,indoors,With,Bar,,None
7638,945e1311-8863-47f7-a687-513f6fea1960.mp4,b1ba396e19d1bcb6f0699ca9ebbc1e71,29,Lifting,side,indoors,With,Bar,,None
223,7830e4bd-b00c-48e5-83ce-953e33ee161b.mp4,1c0bda627af2026b1a21b61bb1c62325,29,Lifting,front,indoors,With,Bar,,None
7650,1b6936cf-ef87-4d03-9a54-dc377536ab00.mp4,bf1c67e95043aa18315785039b3a2d76,29,Lifting,front,indoors,With,Bar,,None
7191,51bfc0ca-a792-481d-92a1-b4c4f70d921f.avi,be0e6aab5e1a15ed7ceb8bc055194b21,29,Lifting,front,indoors,With,Bar,,None
7569,36e40f87-3d0f-43b6-80a5-2ef38a190c88.mp4,c49f41cbeebe210bccaafa955f18833f,29,Lifting,side,indoors,With,Bar,,None
238,fbf74188-8507-45ef-9574-8aea3de04e02.mp4,89fd7afc927cf5cac24b7a84a19ab4a6,29,Lifting,front,indoors,With,Bar,,None
7679,d0984963-6bcc-401d-81fd-e7fda107a121.mp4,2ef8e0d05ad06a65ded5c8436caf2fed,29,Lifting,side,indoors,With,Bar,,None
234,1e09f6ed-b577-421d-b673-761679c3f15c.mp4,f17e388ed4f86afcdb732b4eeeef2e14,29,Lifting,side,indoors,With,Bar,,None
7165,f68aecf1-4ec9-40ea-9ec0-32b8c914f957.avi,42ec212ac4ce1cf02772b8dd94ea71a7,29,Lifting,front,indoors,With,Bar,,None
7234,3276d724-3746-45fa-8df9-8e1745e7de1d.avi,bb506464c3b2509fa902b206a393ae07,29,Lifting,back,indoors,With,Bar,,None
7565,fd50e967-f224-4efa-aa6d-70cb0cea5b70.mp4,07d1626a3779ac58330b6814ff8e9c99,29,Lifting,front,indoors,With,Bar,,None
7587,24770efd-fb52-49e4-8cc0-522f21700d87.mp4,d8c48c2a2268af9bd981786f79fe3a23,29,Lifting,front,indoors,With,Bar,,None
7194,9b5a7328-04e8-4438-97eb-717e0cd09158.avi,127a61c501c1f2eea0537d4b6a9a0ff8,29,Lifting,side,indoors,With,Bar,,None
7591,8604d648-16b6-4b25-8564-10801d20e8eb.mp4,17d2798d7de1106bcd0ada52a3b76bb9,29,Lifting,front,indoors,With,Bar,,None
7628,c2927d0f-a612-4920-abbb-524f4b5d7050.mp4,8535d6b363cc97ad049c125a0b654041,29,Lifting,front,indoors,With,Bar,,None
226,5fda8bf1-fcf0-41f4-aeb0-a6ccfe7d8448.mp4,f8e708a663aa5671b1406a68eb201163,29,Lifting,front,indoors,With,Bar,,None
7608,0e662197-5816-4bca-ab1c-88c735e38e81.mp4,43896ebefc405853d2e49f262215af65,29,Lifting,front,indoors,With,Bar,,None
7237,5ac8af39-b806-4812-954f-24f3d0c003e3.avi,d8f056572d973860c2624a21c1a4128e,29,Lifting,side,indoors,With,Bar,,None
7626,2faf3ea5-3a25-4cd6-bc47-202dd98f880a.mp4,4e629dca074ba5c4b880d623469e4fc0,29,Lifting,side,indoors,With,Bar,,None
7254,7c5f0c67-2811-4d2d-8aac-ca702bdd3c3b.avi,e9b4e1d6a569687865e96f701379fe04,29,Lifting,side,indoors,With,Bar,,None
7169,6d227821-9cef-482c-87d0-b601df487775.avi,4365b64526cd346919af1b6126279330,29,Lifting,front,indoors,With,Bar,,None
7576,cff42adf-6ddf-4d88-88a0-f733d4a638b1.mp4,f090ba4225ccb1033dc880e0def3693c,29,Lifting,side,indoors,With,Bar,,None
7635,2ee08a8e-51a9-4957-8706-11944d2a006e.mp4,8b9e327e896c4f8f8c482420dcd552f2,29,Lifting,side,indoors,With,Bar,,None
7680,31006b43-19ab-49ae-b0ef-3df72ef55b61.mp4,e07ac105a85f2dd367261b7b4877d932,29,Lifting,side,indoors,With,Bar,,None
7683,c840fa59-ae1d-4b58-9652-11edd4e1b821.mp4,b26f68469f1e06f3ff7dc3355c8f066e,29,Lifting,side,indoors,With,Bar,,None
7185,18076c8e-60c0-46b1-adb2-79f3e224a691.avi,6223108ab17c33129bc32dd9b2d41541,29,Lifting,side,indoors,With,Bar,,None
206,13a574c2-e6ff-4467-aa91-d0393b52a01b.mp4,ecfbf4a68f43b6cc98582b3b61aee980,29,Lifting,side,indoors,With,Bar,,None
8603,4c8e574c-0c2e-49b7-8ea8-301b8e324118.mp4,3ea12e54091b9e93ca42ce842696daa5,29,Lifting,side,indoors,With,Bar,,None
209,9de6b270-ed3f-49af-b23e-d4e07a8a1352.mp4,f6e9714659ec63ba1d3cab38ee1ac350,29,Lifting,side,indoors,With,Bar,,None
7580,fda31472-9e74-4c61-b7a2-b3a213b6fd89.mp4,86a48e19dba8850a368cace2b2e27cc0,29,Lifting,side,indoors,With,Bar,,None
7570,2a50b6a3-70a7-4f39-a6bb-a5eaea2ca244.mp4,ac586c7eec8314dc3a158ca18c5ebdef,29,Lifting,side,indoors,With,Bar,,None
7232,6b08fc72-5ec2-4e6b-9abf-3d0bfe4b572e.avi,273d8a2c908209b5e8317922d9acb882,29,Lifting,side,indoors,With,Bar,,None
7590,fb1ead99-794d-4641-bc5f-9973b92eb644.mp4,78aa08e8eab37c1852b65e3f5b36d5dd,29,Lifting,front,indoors,With,Bar,,None
7187,30698534-697b-4d22-8f4e-32165e7e1967.avi,faea4aade404c1acdd010954edd3cde1,29,Lifting,side,indoors,With,Bar,,None
7198,755bd5a4-72d6-43df-8d51-a3a1100bcccc.avi,41b094e546b1393794696ce7fce005d4,29,Lifting,side,indoors,With,Bar,,None
7265,f40308bd-0895-4ff0-a91b-4f538280fea2.avi,6a6a06231074d1674592b417d84965e5,29,Lifting,front,indoors,With,Bar,,None
7231,e33e100d-3f6e-4c0e-926c-04a76d9fe6e3.avi,4fb6fbaf27a11012fe4deb6dfb21b8c8,29,Lifting,side,indoors,With,Bar,,None
7235,ff0b136b-01f1-40a9-9eb8-a3721166c461.avi,398f182ef78c20c662ef844f03153a87,29,Lifting,side,indoors,With,Bar,,None
7652,bd0d4ab7-64ab-4fe0-a48c-08b71f41b8ff.mp4,a88ac222054bb4106f5f215e4fca1577,29,Lifting,front,indoors,With,Bar,,None
7657,3df1f92f-3f55-41dd-bde9-fa07aa16c502.mp4,93772d3d5bc0170211110ab69133b134,29,Lifting,front,indoors,With,Bar,,None
7216,0b2d23b2-df30-40b3-ae5b-e8200d1df38c.avi,5de6bdda644c715612879df42ab99259,29,Lifting,front,indoors,With,Bar,,None
7598,fbf77d18-693f-43c3-97a0-064eddb8e6e8.mp4,d2802ed83560540f8db9954b900d55c8,29,Lifting,front,indoors,With,Bar,,None
7218,db399666-5aaf-4d56-8b55-8cf2dbbc3c33.avi,b81543ba14727e7072928531527e4985,29,Lifting,side,indoors,With,Bar,,None
7219,ab782dd8-3fa4-4570-81f0-8a3f6658ffab.avi,d84e8ecbce8f1a6b8b182c6687072ca0,29,Lifting,front,indoors,With,Bar,,None
204,0af09b54-d0ac-40bd-82a0-6d2888732bb9.mp4,e125927a58c738e73c486f6f474ebc93,29,Lifting,top,indoors,With,Bar,,None
7651,12526829-7aeb-4f88-a67c-59baefb8ffcb.mp4,f8ddfb440eae956a237a917ee078e107,29,Lifting,front,indoors,With,Bar,,None
7264,6161a033-b7a2-4c25-9be1-1dd6e0f6a31c.avi,54edd865056d5cc29ccb552b32ec22b9,29,Lifting,side,indoors,With,Bar,,None
7242,46855d41-629e-43e8-9551-45bb5c4154e0.avi,44a8e1cb1d60551be64f71cb69214110,29,Lifting,back,indoors,With,Bar,,None
7226,10c35ca0-0f75-4197-a673-bc39bc94e7c3.avi,22e71062e03bb47df57f219b66df0b0d,29,Lifting,side,indoors,With,Bar,,None
7195,d555003e-e8e0-45fb-b427-8ce07e44b390.avi,1c53bd6f94e94bac38e487ebd28c6f5f,29,Lifting,front,indoors,With,Bar,,None
7688,3f2052cb-9a1c-4aa4-a3ee-cf10c9dcd032.mp4,f7a94077ea944e62461498cd47d69441,29,Lifting,front,indoors,With,Bar,,None
7258,16cbfe27-7bb8-4805-b54b-b750cce0f3e8.avi,6df260de2c6825369d370ca2bc0520cb,29,Lifting,side,indoors,With,Bar,,None
7605,1b658938-2d5f-4bd7-aa4d-4bd3f4bfeb0a.mp4,70f7e9ba701bc3b1e09e25025733f0a2,29,Lifting,side,indoors,With,Bar,,None
7257,f61a75c5-06d2-4644-b9a8-60b756e555da.avi,b910b7249aeaddbcb0cb1ad221f34c1c,29,Lifting,side,indoors,With,Bar,,None
237,aa125cae-a852-420c-be59-e5dca2be46be.mp4,85bed5ad5269673624263cae5e2486a8,29,Lifting,side,indoors,With,Bar,,None
7611,61a19f71-8acb-4647-a364-33d71c855d18.mp4,a965e13af48e46bbde0618b8ac6d5ef8,29,Lifting,front,indoors,With,Bar,,None
8595,238179c9-e2f0-43e6-aec0-c067dd438346.mp4,93f4eca37fd6d7ba5bc4faf9c09b2319,29,Lifting,front,indoors,With,Bar,,None
7690,a60c43a0-89bf-456e-a04d-d3fea32369b1.mp4,f5588453d35b96f6c09120a5854e9b2a,29,Lifting,side,indoors,With,Bar,,None
8594,22f5f7f7-93c6-4979-bbe5-f97ad83d0896.mp4,279eec83a28040c5a5ad7885f83bdbc4,29,Lifting,front,indoors,With,Bar,,None
7547,0c729fc2-6198-4644-a15b-5de645c1d7f2.mp4,1bfcf004ba1a26575b6d5eb374aa84e7,29,Lifting,front,indoors,With,Bar,,None
7233,350bf206-d811-44ed-a15e-559a08bdad91.avi,6ce45b34f0a1768b34fd89a2f1040428,29,Lifting,side,indoors,With,Bar,,None
7248,0827e49e-566a-47af-a046-ff059d93b62c.avi,5142db0c1041dbe32dbdd2c7baebebea,29,Lifting,side,indoors,With,Bar,,None
7250,cf71ffa4-ab93-4c64-8797-074782a1a317.avi,3e530fe39e0b95358dc9b40887c802cc,29,Lifting,side,indoors,With,Bar,,None
8596,00b269f0-91da-4828-ab3b-e59a0fd9aa37.mp4,3605fe076ee43106ecdd3d8a9eb25921,29,Lifting,front,indoors,With,Bar,,None
7678,8a4b38d2-3fa0-4aa5-9aef-b3a216da80b8.mp4,145c73a10a5d9fa27c43943ad5867947,29,Lifting,front,indoors,With,Bar,,None
8597,70cfd845-2814-4e84-b3df-d2176a6da747.mp4,09def6502a667b02a1d1f895c0d983ea,29,Lifting,side,indoors,With,Bar,,None
7175,573bdd75-75db-4ca8-b529-36e6fa840ebf.avi,39b9d1a8da2912c363dfb6c8badca394,29,Lifting,side,indoors,With,Bar,,None
7581,6dcc849e-2168-4b2c-962f-35d0b3c91ee4.mp4,ae13935e2f5baa682261efe92a72e6e4,29,Lifting,front,indoors,With,Bar,,None
7200,5892f317-e530-4770-a7b2-8778bd56d2d9.avi,d6ebc2605a3a2538013683e94e0403e2,29,Lifting,side,indoors,With,Bar,,None
7245,258c50e8-dcfc-46bd-84a3-57c654d8100c.avi,5f4dbfdeb83baa685178562d2566fc89,29,Lifting,front,indoors,With,Bar,,None
7595,61d1d03f-d800-43ed-81c1-45e0ccce1a91.mp4,b1bb64c59b0fc7030c293cb91365a87a,29,Lifting,side,indoors,With,Bar,,None
7586,53d819a7-4e1a-47ba-b8fb-5f7934a41178.mp4,142fe9d898f8a8535c37cde2c39da5f4,29,Lifting,side,indoors,With,Bar,,None
7604,e8e13c19-800c-4094-a2d8-0b65eb165385.mp4,a0bd511a9b3a27d3c45f19429ae205d2,29,Lifting,side,indoors,With,Bar,,None
198,f940c355-1140-4bf8-9376-a9632260f6ce.mp4,31a17591f8586295740ec72c1c717aed,29,Lifting,side,indoors,With,Bar,,None
7624,92896177-ec6f-4974-bdef-bbedf31a6361.mp4,e7784df9a6049bf1461830ea87ad6441,29,Lifting,back,indoors,With,Bar,,None
7642,1c48332c-fb48-4d5c-a14f-0e25b0f1f2ea.mp4,6c646e574e93ac2b58e660a661e843ba,29,Lifting,side,indoors,With,Bar,,None
7572,f8175805-8507-445e-b194-1de0da661521.mp4,0a6df70bd9bb1af0b6aa6806a7aa58d3,29,Lifting,side,indoors,With,Bar,,None
8605,7526aec0-d074-4fa2-9d29-ef8863aec52c.mp4,49b095581e067ec9964981a9976236eb,29,Lifting,side,indoors,With,Bar,,None
7208,8522af7c-3f21-42bc-a486-bdf087dd9627.avi,54b9f70b197e5dd1d8e7b8e09b62da0c,29,Lifting,front,indoors,With,Bar,,None
7673,9c58ed94-8cad-41d2-a47d-ec1e56632826.mp4,47c9594a4be8f79cf7b6d419477460b4,29,Lifting,side,indoors,With,Bar,,None
7670,56c6b00d-1b70-4656-866c-f63f150d42e0.mp4,03b01543e9253ca524d8ac83262c835a,29,Lifting,side,indoors,With,Bar,,None
210,7c433cd3-7270-4ea6-8a1f-81b5476cf2c6.mp4,bf61bd6733b69ad8e523ccfb98f184c9,29,Lifting,side,indoors,With,Bar,,None
232,2afd5f5e-f4e4-4749-b548-45c8ed956419.mp4,f307760e5b5fad6be709cbc065c22aaf,29,Lifting,side,indoors,With,Bar,,None
7173,e97203e9-5cbd-4942-8a6b-c6cf23c698a7.avi,62e3480bdc379421c124f42019920607,29,Lifting,side,indoors,With,Bar,,None
7585,d85a702d-2053-4cae-851e-3e4b27b913ed.mp4,1f26d7f903903c0a576feaecba4f96b6,29,Lifting,front,indoors,With,Bar,,None
7615,a6a3a04d-47d7-4e85-84cd-393cf0508da6.mp4,84335bcfee48faac90f4a2fa3261c70d,29,Lifting,side,indoors,With,Bar,,None
7574,ae85572b-74db-4731-aa9e-c79d74969c01.mp4,34959f971497b6b65565b4da8172528f,29,Lifting,side,indoors,With,Bar,,None
7669,76ee2782-b166-43c4-b33c-2fea6e60f16a.mp4,128c62a633f96b7ca8ff9eb8b7cf4d6f,29,Lifting,front,indoors,With,Bar,,None
228,61af7795-2f03-4b46-af8e-9add8c039fb5.mp4,4cf37f3c67ba231abbb7bdccc9f5e611,29,Lifting,side,indoors,With,Bar,,None
7633,f73718d1-bb9f-4c69-b3f1-47bb2e1afa65.mp4,8d8482461c3a8b4cf07bab7e94abb9a9,29,Lifting,side,indoors,With,Bar,,None
7199,ad88c059-98c7-4e66-84bd-824d110293f0.avi,527b320ac90ae1892952d0c86e46e71e,29,Lifting,front,indoors,With,Bar,,None
7179,f8f4d9a4-444c-455b-8983-6972fd03d1a5.avi,15865715364cf8e01fd8808012882de1,29,Lifting,front,indoors,With,Bar,,None
7691,ffb218ee-e04b-4f46-b8ec-32da8d4a52e4.mp4,83b25b3da4c19296947ab80562fc1520,29,Lifting,front,indoors,With,Bar,,None
7653,a3770187-5b27-48ca-9867-d873e2ad396a.mp4,cb3418feb1357277531b62b2262860b7,29,Lifting,front,indoors,With,Bar,,None
7262,a53e7929-0e53-4dd8-8604-d003139ec579.avi,e1b8012d0ef3eed6d1fa970487933cb3,29,Lifting,side,indoors,With,Bar,,None
7553,821e691e-33b1-4c3d-a6ac-b67e48955f5b.mp4,c0c9bf48ab29750179ad3eb52d9e00d0,29,Lifting,side,indoors,With,Bar,,None
7614,faebd700-ee81-4c5a-ab57-2c440ada3ec3.mp4,0c2e069b1352e2ddf1cb6973ab3e2776,29,Lifting,side,indoors,With,Bar,,None
7637,88db0606-63e1-4b5d-acc7-c642b6211ec5.mp4,41a99a92bc70ebb858eadc5981fb1a6e,29,Lifting,side,indoors,With,Bar,,None
214,68110778-b670-44fa-9b48-c9c65f8258f5.mp4,bc63f1c0ecfb07fa539919772fcecb5a,29,Lifting,side,indoors,With,Bar,,None
7625,6380651c-980b-4980-94c2-ff30e39c8e5e.mp4,103048ec1ee77ce7f9177321cd6a0735,29,Lifting,side,indoors,With,Bar,,None
7546,e0e04e74-a84c-462a-86ba-a652538a3706.mp4,53f675b14585ff451d0cfe8bdcb74297,29,Lifting,front,indoors,With,Bar,,None
8598,ddd14a6a-ec70-458f-87b0-d0988fe656e4.mp4,0c0427a708681838ff7a79f2ca3415db,29,Lifting,side,indoors,With,Bar,,None
7260,88dd6ed5-a955-46d9-9730-a9a4922e66b6.avi,e1caff01fe009dbd44bbed833afc0666,29,Lifting,front,indoors,With,Bar,,None
7255,1e024bb4-ef25-4b65-a5d9-856efa1a669c.avi,b3021033ae84d44d37ced53d78ca1a01,29,Lifting,side,indoors,With,Bar,,None
7667,57f68e4c-8429-4194-9182-ef5d6e3fa8d0.mp4,be08e8c728b375500fe72e2e60b3dd05,29,Lifting,front,indoors,With,Bar,,None
194,ab982859-28ca-4a91-8cde-750d05a906a7.mp4,2586f0d48f3e398a3cde3c1acea0f5e4,29,Lifting,side,indoors,With,Bar,,None
7589,5ce09014-43aa-4eb8-a505-68e868cc5108.mp4,72ded369f6dc49630a7a362c742cefdb,29,Lifting,front,indoors,With,Bar,,None
7562,4601a70b-434f-46d3-9c16-54e6ce137309.mp4,ea8ff0e1b9274453e4b8b62a97df5915,29,Lifting,front,indoors,With,Bar,,None
7225,437b3029-f07a-4804-94d1-312071809003.avi,f76a7637b0e4fb08b4a413620eb82ba0,29,Lifting,front,indoors,With,Bar,,None
7214,6f3d7c20-d07e-4ed4-916f-12bb95c2df65.avi,e6d96284617f17d115f99ad5dfe0317e,29,Lifting,front,indoors,With,Bar,,None
7183,9950de30-ac5e-4d78-b2fe-da615ef56457.avi,66289c43c6aa439a0005c1fb872360a4,29,Lifting,side,indoors,With,Bar,,None
7210,19a70bff-a944-4ece-8193-66cec8ef316c.avi,6dedc69331f2e0f4bca41dc37bbd76cc,29,Lifting,front,indoors,With,Bar,,None
7629,e954f968-fcdb-4ad1-ad64-a6d8ab59bf50.mp4,1611546e273da32f4cc0af469d86c216,29,Lifting,side,indoors,With,Bar,,None
7176,981d8f7d-9b10-4ce8-8d21-5abe33d2b214.avi,34ad86352dc1680ccf8c36c1dc28a0e2,29,Lifting,side,indoors,With,Bar,,None
7193,6dae2baf-6746-4aba-84ff-f77ff899eb8c.avi,e706cb3f6c958f98b333c3c4e7db8a39,29,Lifting,front,indoors,With,Bar,,None
7241,16be30e6-85ef-4f2b-8a4a-22225dfde9e2.avi,79f9ddc92cd1835f1e81a4c629281645,29,Lifting,front,indoors,With,Bar,,None
